Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Month Name,Quarter,Day Name,Profit Margin
2024-04-29,Printer,Office,North,6,1938,146.73,2024,4,April,2,Monday,7.571207430340557
2023-01-08,Camera,Electronics,South,5,905,70.91,2023,1,January,1,Sunday,7.835359116022099
2022-02-25,Printer,Office,North,3,2571,510.01,2022,2,February,1,Friday,19.83702839362116
2024-04-08,Tablet,Electronics,West,4,1500,127.81,2024,4,April,2,Monday,8.520666666666667
2023-03-17,Smartwatch,Electronics,South,9,8712,1034.27,2023,3,March,1,Friday,11.871786042240586
2024-07-23,Monitor,Accessories,East,4,1308,368.28,2024,7,July,3,Tuesday,28.15596330275229
2024-03-06,Smartphone,Electronics,South,4,2648,707.32,2024,3,March,1,Wednesday,26.711480362537763
2022-03-18,Camera,Electronics,South,9,9810,1666.96,2022,3,March,1,Friday,16.992456676860346
2024-05-03,Headphones,Accessories,North,3,3291,274.1,2024,5,May,2,Friday,8.32877544819204
2022-09-22,Smartwatch,Electronics,North,1,758,96.44,2022,9,September,3,Thursday,12.722955145118734
2022-09-29,Keyboard,Accessories,East,7,2436,715.14,2022,9,September,3,Thursday,29.35714285714285
2024-06-01,Smartwatch,Electronics,North,7,560,163.16,2024,6,June,2,Saturday,29.13571428571429
2022-10-20,Smartphone,Electronics,West,8,4240,519.72,2022,10,October,4,Thursday,12.25754716981132
2024-09-05,Monitor,Accessories,East,8,5416,403.52,2024,9,September,3,Thursday,7.450516986706056
2023-07-16,Smartphone,Electronics,East,8,1728,477.7,2023,7,July,3,Sunday,27.644675925925927
2023-07-15,Keyboard,Accessories,West,9,6309,801.15,2023,7,July,3,Saturday,12.69852591535901
2023-08-08,Keyboard,Accessories,North,8,3400,758.57,2023,8,August,3,Tuesday,22.310882352941174
2022-04-29,Laptop,Electronics,East,1,403,72.45,2022,4,April,2,Friday,17.977667493796528
2022-12-17,Keyboard,Accessories,South,4,2108,375.62,2022,12,December,4,Saturday,17.81878557874763
2022-09-30,Headphones,Accessories,West,2,1090,296.12,2022,9,September,3,Friday,27.16697247706422
2022-11-06,Keyboard,Accessories,North,7,1274,317.92,2022,11,November,4,Sunday,24.954474097331243
2024-04-11,Mouse,Accessories,South,3,1056,70.54,2024,4,April,2,Thursday,6.679924242424243
2023-06-01,Mouse,Accessories,North,9,5247,921.09,2023,6,June,2,Thursday,17.554602630074328
2023-11-06,Mouse,Accessories,West,7,6006,1595.22,2023,11,November,4,Monday,26.56043956043956
2024-01-18,Monitor,Accessories,West,5,5415,1261.65,2024,1,January,1,Thursday,23.299168975069254
2022-02-24,Smartphone,Electronics,West,1,632,81.54,2022,2,February,1,Thursday,12.901898734177216
2024-01-31,Printer,Office,West,8,6160,947.96,2024,1,January,1,Wednesday,15.38896103896104
2023-05-26,Printer,Office,South,1,857,172.91,2023,5,May,2,Friday,20.17619603267211
2023-01-28,Tablet,Electronics,East,1,169,22.99,2023,1,January,1,Saturday,13.603550295857987
2023-10-01,Tablet,Electronics,West,7,1463,175.13,2023,10,October,4,Sunday,11.970608339029392
2022-12-18,Camera,Electronics,East,8,7528,1283.07,2022,12,December,4,Sunday,17.04396918172157
2022-12-24,Smartwatch,Electronics,West,2,1158,227.61,2022,12,December,4,Saturday,19.655440414507773
2022-06-17,Monitor,Accessories,West,4,200,20.25,2022,6,June,2,Friday,10.125
2023-01-01,Smartphone,Electronics,West,2,1514,180.67,2023,1,January,1,Sunday,11.933289299867898
2024-07-07,Smartwatch,Electronics,South,7,2632,738.93,2024,7,July,3,Sunday,28.074848024316108
2022-07-31,Keyboard,Accessories,North,1,358,77.84,2022,7,July,3,Sunday,21.743016759776538
2023-06-04,Camera,Electronics,East,8,2360,653.3,2023,6,June,2,Sunday,27.682203389830505
2023-08-29,Keyboard,Accessories,South,5,5275,594.29,2023,8,August,3,Tuesday,11.266161137440758
2023-04-06,Monitor,Accessories,East,9,1719,251.85,2023,4,April,2,Thursday,14.650959860383944
2023-02-04,Smartphone,Electronics,West,6,1956,434.03,2023,2,February,1,Saturday,22.18967280163599
2022-08-27,Keyboard,Accessories,West,3,1875,152.07,2022,8,August,3,Saturday,8.1104
2022-06-13,Monitor,Accessories,South,4,984,157.72,2022,6,June,2,Monday,16.028455284552845
2023-08-20,Camera,Electronics,South,4,3616,789.63,2023,8,August,3,Sunday,21.83711283185841
2024-10-18,Tablet,Electronics,West,5,4560,1180.8,2024,10,October,4,Friday,25.894736842105264
2024-09-14,Smartphone,Electronics,West,8,7496,2019.32,2024,9,September,3,Saturday,26.93863393810032
2022-08-17,Camera,Electronics,North,5,5070,889.97,2022,8,August,3,Wednesday,17.553648915187377
2022-04-21,Smartwatch,Electronics,North,5,4505,1351.28,2022,4,April,2,Thursday,29.99511653718091
2022-01-13,Tablet,Electronics,South,2,1916,503.83,2022,1,January,1,Thursday,26.295929018789145
2024-08-28,Camera,Electronics,West,7,8113,1103.57,2024,8,August,3,Wednesday,13.602489831135214
2022-08-13,Laptop,Electronics,North,9,1809,392.44,2022,8,August,3,Saturday,21.693753454947483
2023-09-01,Laptop,Electronics,South,3,1227,229.75,2023,9,September,3,Friday,18.724531377343112
2023-07-20,Laptop,Electronics,South,6,2040,124.65,2023,7,July,3,Thursday,6.110294117647059
2022-12-22,Tablet,Electronics,West,6,6324,629.2,2022,12,December,4,Thursday,9.949399114484503
2023-03-25,Printer,Office,North,3,2724,521.24,2023,3,March,1,Saturday,19.13509544787078
2023-05-14,Laptop,Electronics,South,1,1188,110.32,2023,5,May,2,Sunday,9.286195286195284
2024-01-23,Keyboard,Accessories,East,8,8776,1561.07,2024,1,January,1,Tuesday,17.787944393801276
2023-03-25,Laptop,Electronics,South,9,5553,1432.76,2023,3,March,1,Saturday,25.80154871240771
2022-08-27,Smartphone,Electronics,South,2,970,262.19,2022,8,August,3,Saturday,27.029896907216493
2022-07-15,Keyboard,Accessories,South,5,940,56.7,2022,7,July,3,Friday,6.031914893617022
2024-07-08,Printer,Office,East,1,1175,171.51,2024,7,July,3,Monday,14.596595744680853
2022-11-07,Laptop,Electronics,East,9,4860,1425.54,2022,11,November,4,Monday,29.332098765432097
2022-10-18,Headphones,Accessories,North,1,987,207.69,2022,10,October,4,Tuesday,21.04255319148936
2024-05-17,Camera,Electronics,East,7,2968,485.13,2024,5,May,2,Friday,16.34535040431267
2022-03-09,Mouse,Accessories,East,3,2172,364.77,2022,3,March,1,Wednesday,16.794198895027623
2022-01-01,Headphones,Accessories,South,7,3941,628.96,2022,1,January,1,Saturday,15.959401167216445
2022-06-22,Headphones,Accessories,North,7,2261,566.36,2022,6,June,2,Wednesday,25.04909332153914
2022-07-15,Smartwatch,Electronics,West,9,8802,2519.93,2022,7,July,3,Friday,28.62906157691433
2023-03-15,Printer,Office,South,5,3025,172.43,2023,3,March,1,Wednesday,5.700165289256198
2022-01-16,Printer,Office,North,4,4428,600.55,2022,1,January,1,Sunday,13.56255645889792
2024-10-28,Mouse,Accessories,West,9,7344,1417.84,2024,10,October,4,Monday,19.306100217864923
2024-08-23,Keyboard,Accessories,East,4,2236,167.78,2024,8,August,3,Friday,7.503577817531306
2024-11-24,Smartphone,Electronics,South,8,536,57.08,2024,11,November,4,Sunday,10.649253731343284
2024-10-20,Monitor,Accessories,North,5,1980,249.22,2024,10,October,4,Sunday,12.586868686868687
2022-01-26,Printer,Office,East,6,2100,202.86,2022,1,January,1,Wednesday,9.66
2023-04-16,Smartwatch,Electronics,West,3,1497,122.76,2023,4,April,2,Sunday,8.200400801603207
2024-07-18,Laptop,Electronics,North,6,4200,1013.7,2024,7,July,3,Thursday,24.13571428571429
2022-11-21,Headphones,Accessories,South,2,1242,191.82,2022,11,November,4,Monday,15.444444444444445
2022-11-29,Smartwatch,Electronics,South,5,1570,312.81,2022,11,November,4,Tuesday,19.92420382165605
2023-07-01,Monitor,Accessories,East,4,428,86.62,2023,7,July,3,Saturday,20.238317757009348
2023-02-02,Printer,Office,South,1,914,270.74,2023,2,February,1,Thursday,29.62144420131291
2024-12-13,Tablet,Electronics,North,3,465,98.93,2024,12,December,4,Friday,21.275268817204303
2022-08-27,Smartwatch,Electronics,North,2,1062,83.49,2022,8,August,3,Saturday,7.861581920903954
2022-05-26,Camera,Electronics,South,8,8720,1984.11,2022,5,May,2,Thursday,22.75355504587156
2024-02-04,Mouse,Accessories,South,6,1308,343.61,2024,2,February,1,Sunday,26.26987767584098
2024-12-12,Headphones,Accessories,South,9,8514,1291.97,2024,12,December,4,Thursday,15.174653511862816
2023-02-07,Tablet,Electronics,North,2,1212,151.07,2023,2,February,1,Tuesday,12.464521452145211
2023-04-24,Headphones,Accessories,West,4,2576,503.57,2023,4,April,2,Monday,19.548524844720497
2023-09-26,Keyboard,Accessories,East,8,4800,606.19,2023,9,September,3,Tuesday,12.628958333333337
2022-10-02,Smartwatch,Electronics,East,5,1440,274.54,2022,10,October,4,Sunday,19.06527777777778
2022-09-12,Smartwatch,Electronics,North,9,10251,737.45,2022,9,September,3,Monday,7.193932299287875
2023-01-18,Smartphone,Electronics,North,7,3038,570.98,2023,1,January,1,Wednesday,18.794601711652405
2022-11-24,Monitor,Accessories,West,9,6993,1945.56,2022,11,November,4,Thursday,27.82153582153582
2024-03-07,Monitor,Accessories,East,4,1632,247.88,2024,3,March,1,Thursday,15.18872549019608
2024-10-07,Keyboard,Accessories,East,9,5706,1704.8,2024,10,October,4,Monday,29.87732211706975
2022-08-29,Camera,Electronics,North,9,9657,1187.22,2022,8,August,3,Monday,12.293880086983537
2022-01-31,Smartwatch,Electronics,East,5,4405,450.83,2022,1,January,1,Monday,10.23450624290579
2023-12-14,Keyboard,Accessories,East,4,1720,360.78,2023,12,December,4,Thursday,20.97558139534884
2023-08-13,Camera,Electronics,South,7,4557,234.62,2023,8,August,3,Sunday,5.148562650866798
2024-12-12,Headphones,Accessories,West,7,2380,431.43,2024,12,December,4,Thursday,18.12731092436975
2022-02-11,Headphones,Accessories,North,8,456,74.99,2022,2,February,1,Friday,16.44517543859649
2023-11-16,Camera,Electronics,East,6,6534,355.03,2023,11,November,4,Thursday,5.433578206305478
2022-03-04,Smartphone,Electronics,North,6,3456,307.46,2022,3,March,1,Friday,8.896412037037036
2022-06-29,Keyboard,Accessories,West,9,8163,2352.46,2022,6,June,2,Wednesday,28.81857160357712
2023-08-28,Headphones,Accessories,North,6,4656,601.71,2023,8,August,3,Monday,12.923324742268042
2022-09-16,Smartphone,Electronics,West,2,966,241.54,2022,9,September,3,Friday,25.00414078674948
2022-12-02,Mouse,Accessories,East,4,2580,669.67,2022,12,December,4,Friday,25.9562015503876
2022-10-02,Camera,Electronics,South,9,8127,1906.5,2022,10,October,4,Sunday,23.458840900701368
2022-05-19,Smartwatch,Electronics,South,4,2128,614.05,2022,5,May,2,Thursday,28.855733082706763
2022-06-05,Smartphone,Electronics,South,9,6417,1100.52,2022,6,June,2,Sunday,17.15007012622721
2022-06-11,Keyboard,Accessories,East,7,3997,494.78,2022,6,June,2,Saturday,12.378784088066048
2023-03-14,Laptop,Electronics,West,1,879,149.52,2023,3,March,1,Tuesday,17.010238907849832
2023-11-17,Laptop,Electronics,North,3,2415,538.39,2023,11,November,4,Friday,22.2935817805383
2024-09-27,Camera,Electronics,West,4,1064,314.84,2024,9,September,3,Friday,29.59022556390977
2022-02-17,Mouse,Accessories,South,4,1156,326.92,2022,2,February,1,Thursday,28.280276816609
2022-05-12,Smartphone,Electronics,North,1,1184,218.27,2022,5,May,2,Thursday,18.434966216216218
2022-02-05,Keyboard,Accessories,South,3,1950,211.16,2022,2,February,1,Saturday,10.82871794871795
2022-08-29,Laptop,Electronics,South,4,1088,295.09,2022,8,August,3,Monday,27.12224264705882
2023-12-04,Printer,Office,South,6,4380,522.3,2023,12,December,4,Monday,11.924657534246574
2024-04-20,Camera,Electronics,South,1,998,196.17,2024,4,April,2,Saturday,19.6563126252505
2024-05-25,Smartphone,Electronics,East,6,5766,675.17,2024,5,May,2,Saturday,11.709503988900453
2024-10-09,Tablet,Electronics,West,6,3120,274.65,2024,10,October,4,Wednesday,8.802884615384615
2022-03-07,Printer,Office,East,7,637,68.11,2022,3,March,1,Monday,10.692307692307692
2023-10-26,Laptop,Electronics,West,6,3306,697.74,2023,10,October,4,Thursday,21.10526315789474
2022-05-31,Monitor,Accessories,South,6,7020,726.72,2022,5,May,2,Tuesday,10.352136752136753
2022-09-16,Camera,Electronics,South,7,5971,502.14,2022,9,September,3,Friday,8.409646625355887
2023-11-22,Laptop,Electronics,North,2,750,77.68,2023,11,November,4,Wednesday,10.357333333333331
2024-04-26,Tablet,Electronics,North,3,2379,523.0,2024,4,April,2,Friday,21.98402690205969
2022-08-21,Camera,Electronics,North,1,699,108.94,2022,8,August,3,Sunday,15.585121602288984
2023-01-16,Camera,Electronics,West,9,6876,1895.24,2023,1,January,1,Monday,27.563118091913903
2022-02-02,Monitor,Accessories,North,8,1800,494.02,2022,2,February,1,Wednesday,27.44555555555556
2024-07-11,Tablet,Electronics,South,5,1255,236.25,2024,7,July,3,Thursday,18.824701195219124
2022-06-04,Smartwatch,Electronics,East,9,1998,343.58,2022,6,June,2,Saturday,17.196196196196194
2022-11-26,Headphones,Accessories,East,1,307,80.19,2022,11,November,4,Saturday,26.120521172638437
2024-06-25,Printer,Office,West,1,235,54.87,2024,6,June,2,Tuesday,23.348936170212763
2023-11-01,Monitor,Accessories,South,6,1506,407.73,2023,11,November,4,Wednesday,27.073705179282868
2024-10-26,Tablet,Electronics,North,8,2464,216.51,2024,10,October,4,Saturday,8.786931818181817
2023-05-12,Smartwatch,Electronics,South,2,322,42.03,2023,5,May,2,Friday,13.0527950310559
2023-03-04,Printer,Office,West,4,1100,100.02,2023,3,March,1,Saturday,9.092727272727272
2022-03-08,Keyboard,Accessories,South,4,2188,265.54,2022,3,March,1,Tuesday,12.13619744058501
2023-12-22,Printer,Office,West,9,2934,473.34,2023,12,December,4,Friday,16.132924335378323
2022-11-04,Headphones,Accessories,South,8,9224,514.06,2022,11,November,4,Friday,5.573070251517779
2022-12-15,Monitor,Accessories,East,4,2436,142.81,2022,12,December,4,Thursday,5.86247947454844
2022-09-23,Smartwatch,Electronics,West,4,972,97.55,2022,9,September,3,Friday,10.036008230452676
2024-10-03,Laptop,Electronics,South,6,5484,540.4,2024,10,October,4,Thursday,9.854121079504012
2024-10-17,Camera,Electronics,West,8,3152,337.36,2024,10,October,4,Thursday,10.70304568527919
2024-03-22,Keyboard,Accessories,East,8,6032,870.17,2024,3,March,1,Friday,14.425895225464192
2023-04-10,Camera,Electronics,West,7,6384,1324.49,2023,4,April,2,Monday,20.74702380952381
2023-07-10,Printer,Office,East,5,3705,707.08,2023,7,July,3,Monday,19.084480431848856
2022-11-04,Smartwatch,Electronics,South,6,5580,394.03,2022,11,November,4,Friday,7.061469534050178
2022-04-16,Camera,Electronics,East,2,1236,120.74,2022,4,April,2,Saturday,9.768608414239482
2023-04-02,Camera,Electronics,North,8,7040,1969.93,2023,4,April,2,Sunday,27.98196022727273
2024-06-11,Camera,Electronics,East,9,909,138.04,2024,6,June,2,Tuesday,15.185918591859185
2024-12-26,Mouse,Accessories,South,1,106,7.24,2024,12,December,4,Thursday,6.830188679245283
2024-11-12,Smartwatch,Electronics,South,1,281,67.85,2024,11,November,4,Tuesday,24.14590747330961
2022-09-25,Camera,Electronics,East,6,6768,1851.01,2022,9,September,3,Sunday,27.34943853427896
2023-03-07,Laptop,Electronics,West,6,4302,276.35,2023,3,March,1,Tuesday,6.42375639237564
2022-11-19,Smartphone,Electronics,North,9,7146,2125.44,2022,11,November,4,Saturday,29.743073047858942
2023-02-16,Smartphone,Electronics,South,3,582,48.08,2023,2,February,1,Thursday,8.261168384879724
2024-08-01,Headphones,Accessories,North,6,576,162.75,2024,8,August,3,Thursday,28.25520833333333
2023-09-24,Keyboard,Accessories,South,5,4265,796.12,2023,9,September,3,Sunday,18.66635404454865
2023-06-24,Smartwatch,Electronics,East,8,5368,333.53,2023,6,June,2,Saturday,6.213301043219076
2023-12-04,Headphones,Accessories,South,1,314,66.23,2023,12,December,4,Monday,21.09235668789809
2024-12-24,Tablet,Electronics,West,6,2676,646.7,2024,12,December,4,Tuesday,24.16666666666667
2022-02-13,Laptop,Electronics,North,4,3384,947.52,2022,2,February,1,Sunday,28.0
2023-07-20,Mouse,Accessories,West,6,3186,794.94,2023,7,July,3,Thursday,24.95103578154426
2024-12-20,Smartwatch,Electronics,South,4,1832,528.69,2024,12,December,4,Friday,28.858624454148472
2024-11-02,Printer,Office,South,8,4784,769.91,2024,11,November,4,Saturday,16.093436454849495
2024-02-16,Tablet,Electronics,West,1,381,63.18,2024,2,February,1,Friday,16.582677165354333
2022-11-29,Smartphone,Electronics,South,9,4527,677.34,2022,11,November,4,Tuesday,14.962226640159043
2022-05-25,Printer,Office,South,4,1612,240.42,2022,5,May,2,Wednesday,14.91439205955335
2023-10-04,Printer,Office,East,2,1918,435.56,2023,10,October,4,Wednesday,22.709071949947862
2024-01-04,Camera,Electronics,East,1,179,42.37,2024,1,January,1,Thursday,23.670391061452516
2024-05-31,Smartwatch,Electronics,West,3,3153,224.29,2024,5,May,2,Friday,7.113542657786236
2023-04-18,Tablet,Electronics,East,8,3864,855.75,2023,4,April,2,Tuesday,22.146739130434785
2023-05-13,Printer,Office,South,5,2440,570.78,2023,5,May,2,Saturday,23.39262295081967
2023-03-31,Camera,Electronics,South,6,3660,675.38,2023,3,March,1,Friday,18.453005464480874
2024-08-03,Smartwatch,Electronics,East,3,318,49.93,2024,8,August,3,Saturday,15.70125786163522
2023-12-16,Mouse,Accessories,South,3,483,63.27,2023,12,December,4,Saturday,13.099378881987578
2024-08-21,Headphones,Accessories,North,6,6774,960.41,2024,8,August,3,Wednesday,14.17788603483909
2024-01-02,Monitor,Accessories,West,5,5310,806.12,2024,1,January,1,Tuesday,15.181167608286254
2024-03-06,Keyboard,Accessories,West,6,5154,779.43,2024,3,March,1,Wednesday,15.122817229336436
2023-09-19,Keyboard,Accessories,East,9,6741,823.17,2023,9,September,3,Tuesday,12.211392968402317
2022-05-13,Camera,Electronics,North,2,520,61.33,2022,5,May,2,Friday,11.794230769230769
2024-06-19,Tablet,Electronics,East,7,1120,111.79,2024,6,June,2,Wednesday,9.98125
2022-07-12,Keyboard,Accessories,East,1,911,155.3,2022,7,July,3,Tuesday,17.047200878155873
2022-03-21,Monitor,Accessories,South,8,1064,190.73,2022,3,March,1,Monday,17.92575187969925
2024-04-28,Laptop,Electronics,North,7,1981,404.3,2024,4,April,2,Sunday,20.408884401817264
2022-04-20,Camera,Electronics,South,5,4280,540.47,2022,4,April,2,Wednesday,12.62780373831776
2024-06-25,Smartwatch,Electronics,South,5,5125,268.39,2024,6,June,2,Tuesday,5.236878048780488
2024-12-26,Monitor,Accessories,West,7,1575,313.96,2024,12,December,4,Thursday,19.933968253968253
2024-04-28,Tablet,Electronics,East,9,9972,1868.64,2024,4,April,2,Sunday,18.73886883273165
2022-10-01,Smartphone,Electronics,East,8,4576,900.04,2022,10,October,4,Saturday,19.668706293706293
2024-06-01,Monitor,Accessories,South,7,6559,1141.32,2024,6,June,2,Saturday,17.40082329623418
2023-07-20,Tablet,Electronics,South,1,619,35.36,2023,7,July,3,Thursday,5.712439418416801
2024-06-09,Headphones,Accessories,West,8,2488,151.95,2024,6,June,2,Sunday,6.107315112540192
2022-10-29,Mouse,Accessories,West,4,2536,148.85,2022,10,October,4,Saturday,5.869479495268139
2022-02-03,Tablet,Electronics,West,8,5416,297.5,2022,2,February,1,Thursday,5.492983751846381
2023-02-13,Smartwatch,Electronics,East,2,2334,158.07,2023,2,February,1,Monday,6.772493573264782
2022-07-28,Camera,Electronics,East,9,1080,183.42,2022,7,July,3,Thursday,16.98333333333333
2024-05-08,Tablet,Electronics,South,4,1324,127.07,2024,5,May,2,Wednesday,9.597432024169184
2023-07-16,Camera,Electronics,West,2,2304,444.08,2023,7,July,3,Sunday,19.274305555555557
2024-02-21,Smartphone,Electronics,East,4,4736,1026.24,2024,2,February,1,Wednesday,21.66891891891892
2023-08-14,Mouse,Accessories,West,9,2925,457.49,2023,8,August,3,Monday,15.64068376068376
2023-01-27,Laptop,Electronics,East,9,6345,1627.26,2023,1,January,1,Friday,25.646335697399525
2022-06-13,Headphones,Accessories,East,9,4221,912.84,2022,6,June,2,Monday,21.626154939587774
2022-12-06,Headphones,Accessories,South,7,462,56.89,2022,12,December,4,Tuesday,12.313852813852815
